RBP_ID	Family_ID	RSource_ID	Motif_ID	MSource_ID	DBID	RBP_Name	RBP_Species	RBP_Status	Family_Name	RBDs	RBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	RBPSource_Name	RBPSource_URL	RBPSource_Year	RBPSource_Month	RBPSource_Day
T39279_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000026889	Rbm18	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39280_0.6	F49_0.6	TS19_0.6	M143_0.6	MS2_0.6	ENSMUSG00000026970	Rbms1	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00152	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39281_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000027201	Myef2	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39282_0.6	F49_0.6	TS19_0.6	M049_0.6	MS2_0.6	ENSMUSG00000027510	Rbm38	Mus_musculus	D	RRM	RRM_1	1	0.70	RNCMPT00051	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39283_0.6	F49_0.6	TS19_0.6	M150_0.6	MS2_0.6	ENSMUSG00000027593	Raly	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00159	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39284_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000027620	Rbm39	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39285_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000027981	Rnpc3	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39286_0.6	F49_0.6	TS19_0.6	M227_0.6	MS2_0.6	ENSMUSG00000028134	Ptbp2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00268	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39287_0.6	F49_0.6	TS19_0.6	M157_0.6	MS2_0.6	ENSMUSG00000028137	Celf3	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00166	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39288_0.6	F49_0.6	TS19_0.6	M227_0.6	MS2_0.6	ENSMUSG00000028382	Rod1	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00268	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39289_0.6	F49_0.6	TS19_0.6	M313_0.6	MS1_0.6	ENSMUSG00000028546	Elavl4	Mus_musculus	I	RRM	RRM_1	1	0.70	619_19846595	RIP-chip	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39290_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000028651	Ppie	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39291_0.6	F49_0.6	TS19_0.6	M019_0.6	MS2_0.6	ENSMUSG00000028676	Srsf10	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00019	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39292_0.6	F49_0.6	TS19_0.6	M168_0.6	MS2_0.6	ENSMUSG00000028820	Sfpq	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00177	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39293_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000028898	Trnau1ap	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39294_0.6	F49_0.6	TS19_0.6	M126_0.6	MS2_0.6	ENSMUSG00000028911	Srsf4	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00134	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39295_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000029167	Ppargc1a	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39296_0.6	F49_0.6	TS19_0.6	M210_0.6	MS2_0.6	ENSMUSG00000029328	Hnrpdl	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00245	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39297_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000029402	Snrnp35	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39298_0.6	F49_0.6	TS19_0.6	M021_0.6	MS2_0.6	ENSMUSG00000029405	G3bp2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00021	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39299_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000029458	Brap	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39300_0.6	F49_0.6	TS19_0.6	M065_0.6	MS2_0.6	ENSMUSG00000029538	Srsf9	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00067	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39301_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000029594	Rbm19	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39302_0.6	F49_0.6	TS19_0.6	M047_0.6	MS2_0.6	ENSMUSG00000029701	Rbm28	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00049	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39303_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000029817	Tra2a	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39304_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000030016	Zfml	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39305_0.6	F49_0.6	TS19_0.6	M077_0.6	MS2_0.6	ENSMUSG00000030435	U2af2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00079	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39306_0.6	F49_0.6	TS19_0.6	M075_0.6	MS2_0.6	ENSMUSG00000030846	Tial1	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00077	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39307_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000030924	2610020H08Rik	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39308_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000031107	Rbmx2	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39309_0.6	F49_0.6	TS19_0.6	M140_0.6	MS2_0.6	ENSMUSG00000031109	Enox2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00149	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39310_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSMUSG00000031134	Rbmx	Mus_musculus	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39311_0.6	F49_0.6	TS19_0.6	M048_0.6	MS2_0.6	ENSMUSG00000031167	Rbm3	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00050	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39312_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000031256	Cstf2	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39313_0.6	F49_0.6	TS19_0.6	M307_0.6	MS1_0.6	ENSMUSG00000031311	Nono	Mus_musculus	I	RRM	RRM_1	1	0.70	488_9001221	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39314_0.6	F49_0.6	TS19_0.6	M051_0.6	MS2_0.6	ENSMUSG00000031433	Rbm41	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00053	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39315_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000031586	Rbpms	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39316_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000031816	Mthfsd	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39317_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000032212	Sltm	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39318_0.6	F49_0.6	TS19_0.6	M178_0.6	MS2_0.6	ENSMUSG00000032297	Celf6	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00187	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39319_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000032387	Rbpms2	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39320_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000032407	2610101N10Rik	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39321_0.6	F49_0.6	TS19_0.6	M236_0.6	MS2_0.6	ENSMUSG00000032423	Syncrip	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00281	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39322_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000032582	Rbm6	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39323_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000032621	Srek1	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39324_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000032940	Rbm11	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39325_0.6	F49_0.6	TS19_0.6	M159_0.6	MS2_0.6	ENSMUSG00000033565	Rbfox2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00168	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39326_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000033871	Ppargc1b	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39327_0.6	F49_0.6	TS19_0.6	M052_0.6	MS2_0.6	ENSMUSG00000033882	Rbm46	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00054	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39328_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000033931	Rbm34	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39329_0.6	F49_0.6	TS19_0.6	M070_0.6	MS2_0.6	ENSMUSG00000034120	Srsf2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00072	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39330_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000034278	Dnajc17	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39331_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000034681	Rnps1	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39332_0.6	F49_0.6	TS19_0.6	M162_0.6	MS2_0.6	ENSMUSG00000034732	Pabpc5	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00171	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39333_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000034818	Celf5	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39334_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000034820	Cpsf7	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39335_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000035275	Raver2	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39336_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000036249	Rbm43	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39337_0.6	F49_0.6	TS19_0.6	M142_0.6	MS2_0.6	ENSMUSG00000036733	Rbm42	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00151	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39338_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSMUSG00000037070	Rbmxrt	Mus_musculus	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39339_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000037197	Rbm17	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39340_0.6	F49_0.6	TS19_0.6	M036_0.6	MS2_0.6	ENSMUSG00000037236	Matr3	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00037	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39341_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000037361	0610009D07Rik	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39342_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000037364	Srrt	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39343_0.6	F49_0.6	TS19_0.6	M175_0.6	MS2_0.6	ENSMUSG00000038132	Rbm24	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00184	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39344_0.6	F49_0.6	TS19_0.6	M054_0.6	MS2_0.6	ENSMUSG00000038374	Rbm8a	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00056	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39345_0.6	F49_0.6	TS19_0.6	M147_0.6	MS2_0.6	ENSMUSG00000038784	Cnot4	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00156	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39346_0.6	F49_0.6	TS19_0.6	M055_0.6	MS2_0.6	ENSMUSG00000039607	Rbms3	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00057	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39347_0.6	F49_0.6	TS19_0.6	M149_0.6	MS2_0.6	ENSMUSG00000039652	Cpeb3	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00158	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39348_0.6	F49_0.6	TS19_0.6	M025_0.6	MS2_0.6	ENSMUSG00000039717	Ralyl	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00025	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39349_0.6	F49_0.6	TS19_0.6	M012_0.6	MS2_0.6	ENSMUSG00000039782	Cpeb2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00012	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39350_0.6	F49_0.6	TS19_0.6	M031_0.6	MS2_0.6	ENSMUSG00000040028	Elavl1	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00032	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39351_0.6	F49_0.6	TS19_0.6	M143_0.6	MS2_0.6	ENSMUSG00000040043	Rbms2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00152	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39352_0.6	F49_0.6	TS19_0.6	M141_0.6	MS2_0.6	ENSMUSG00000040728	Esrp1	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00150	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39353_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000040731	Eif4h	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39354_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000040761	Spen	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39355_0.6	F49_0.6	TS19_0.6	M074_0.6	MS2_0.6	ENSMUSG00000041459	Tardbp	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00076	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39356_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000041815	Poldip3	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39357_0.6	F49_0.6	TS19_0.6	M151_0.6	MS2_0.6	ENSMUSG00000042079	Hnrnpf	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00160	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39358_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000042308	Setd1a	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39359_0.6	F49_0.6	TS19_0.6	M209_0.6	MS2_0.6	ENSMUSG00000042369	Rbm45	Mus_musculus	D	RRM	RRM_1	1	0.70	RNCMPT00241	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39360_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000042396	Rbm7	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39361_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000042625	Safb2	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39362_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000044221	Grsf1	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39363_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000044595	Dnd1	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39364_0.6	F49_0.6	TS19_0.6	M048_0.6	MS2_0.6	ENSMUSG00000045193	Cirbp	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00050	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39365_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000045365	Rbm15b	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39366_0.6	F49_0.6	TS19_0.6	M151_0.6	MS2_0.6	ENSMUSG00000045427	Hnrnph2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00160	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39367_0.6	F49_0.6	TS19_0.6	M146_0.6	MS2_0.6	ENSMUSG00000046173	Pabpc6	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00155	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39368_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000046201	Scaf8	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39369_0.6	F49_0.6	TS19_0.6	M022_0.6	MS2_0.6	ENSMUSG00000046434	Hnrnpa1	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00022	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39370_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000046667	Rbm12b	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39371_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000047888	Tnrc6b	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39372_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000048109	Rbm15	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39373_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000048271	Rbm33	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39374_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000048704	Rbm31y	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39375_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000049230	Gm9833	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39376_0.6	F49_0.6	TS19_0.6	M344_0.6	MS1_0.6	ENSMUSG00000049235	ENSMUSG00000049235	Mus_musculus	I	RRM	RRM_1	1	0.70	922_19282290	SELEX	RBPDB	RBPDB	Cook	2011	21036867	v1.2.1	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39377_0.6	F49_0.6	TS19_0.6	M146_0.6	MS2_0.6	ENSMUSG00000051732	Pabpc2	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00155	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39378_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000052137	C430048L16Rik	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39379_0.6	F49_0.6	TS19_0.6	M244_0.6	MS2_0.6	ENSMUSG00000052595	A1cf	Mus_musculus	I	RRM	RRM_1	1	0.70	RNCMPT00291	RNAcompete	RNA_Zoo	RNAcompete	Ray	2013	NULL	NULL	Ensembl	http://www.ensembl.org/	2011	Oct	26
T39380_0.6	F49_0.6	TS19_0.6	.	.	ENSMUSG00000052707	Tnrc6a	Mus_musculus	N	RRM	RRM_1	1	0.70	.	.	.	.	.	.	.	.	Ensembl	http://www.ensembl.org/	2011	Oct	26
